ID,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Tax status,Tax class,In stock?,Stock,Backorders allowed?,Sold individually?,Weight (kg),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Position
,simple,SF-502,2UUL SC09 CPU FEVER PATCH,1,0,visible,"HIGH-PERFORMANCE THERMAL FEVER PATCH DESIGNED TO MONITOR CPU HEAT DURING MOBILE REPAIR, PROVIDING ACCURATE TEMPERATURE INDICATION AND QUICK DIAGNOSTICS. IDEAL FOR DETECTING OVERHEATING, SHORTS, AND ABNORMAL HEAT PATTERNS.","<p>HIGH-PERFORMANCE THERMAL FEVER PATCH DESIGNED TO MONITOR CPU HEAT DURING MOBILE REPAIR, PROVIDING ACCURATE TEMPERATURE INDICATION AND QUICK DIAGNOSTICS. IDEAL FOR DETECTING OVERHEATING, SHORTS, AND ABNORMAL HEAT PATTERNS.</p>",taxable,,1,,0,0,,,,,1,,279,479,FLUX&PPD,,,https://sparefix.co.in/uploads/media/2025/2UUL_SC09_FEVER_PATCH.jpg,0
,simple,SF-503,2UUL SC10 CPU THERMAL PASTE,1,0,visible,"HIGH-PERFORMANCE THERMAL PASTE DESIGNED FOR EFFECTIVE HEAT TRANSFER BETWEEN CPU AND HEATSINK. ENSURES BETTER COOLING, IMPROVED DEVICE STABILITY, AND LONG-LASTING PERFORMANCE.","<p>HIGH-PERFORMANCE THERMAL PASTE DESIGNED FOR EFFECTIVE HEAT TRANSFER BETWEEN CPU AND HEATSINK. ENSURES BETTER COOLING, IMPROVED DEVICE STABILITY, AND LONG-LASTING PERFORMANCE.</p>",taxable,,1,,0,0,,,,,1,,339,539,FLUX&PPD,,,https://sparefix.co.in/uploads/media/2025/2UUL_SC10_THERMAL_PASTE.jpg,0
,simple,SF-504,2UUL SC11 ECOFLUX,1,0,visible,"LEAD-FREE, ECO-FRIENDLY LIQUID SOLDER FLUX FOR PCB AND MOBILE MOTHERBOARD REPAIR.","<p>LEAD-FREE, ECO-FRIENDLY LIQUID SOLDER FLUX FOR PCB AND MOBILE MOTHERBOARD REPAIR.</p>",taxable,,1,,0,0,,,,,1,,239,439,FLUX&PPD,,,https://sparefix.co.in/uploads/media/2025/2UUL_ECO_FLUX.jpg,0
,simple,SF-505,2UUL SC14 FLUX,1,0,visible,HIGH-QUALITY SOLDER FLUX PASTE FOR MOBILE PHONE AND PCB REPAIR ENSURING STRONG AND CLEAN SOLDER JOINTS.,<p>HIGH-QUALITY SOLDER FLUX PASTE FOR MOBILE PHONE AND PCB REPAIR ENSURING STRONG AND CLEAN SOLDER JOINTS.</p>,taxable,,1,,0,0,,,,,1,,149,349,FLUX&PPD,,,https://sparefix.co.in/uploads/media/2025/2UUL_SC14_FLUX.jpg,0
,simple,SF-511,2UUL SC15 CLEANING PASTE,1,0,visible,DEOXIDATION CLEANING PASTE FOR PCB AND MOBILE PHONE REPAIR — REMOVES OXIDE LAYERS AND PREPARES SURFACES FOR SOLDERING.,<p>DEOXIDATION CLEANING PASTE FOR PCB AND MOBILE PHONE REPAIR &mdash; REMOVES OXIDE LAYERS AND PREPARES SURFACES FOR SOLDERING.</p>,taxable,,1,,0,0,,,,,1,,279,479,FLUX&PPD,,,https://sparefix.co.in/uploads/media/2025/2UUL_SC15_PASTE.jpg,0
,simple,SF-534,2UUL SC16 MR FLUX,1,0,visible,A HIGH-QUALITY ANTIOXIDANT FLUX PASTE FOR PROFESSIONAL PCB REPAIR AND SOLDERING WORK.,<p>A HIGH-QUALITY ANTIOXIDANT FLUX PASTE FOR PROFESSIONAL PCB REPAIR AND SOLDERING WORK.</p>,taxable,,1,,0,0,,,,,1,,319,519,FLUX&PPD,,,https://sparefix.co.in/uploads/media/2025/2UUL_SC16_MR_FLUX.jpg,0
,simple,SF-497,2UUL SC39 BATTERY LED,1,0,visible,"CONSISTENT MELTING PERFORMANCE, CLEAN JOINT FINISH, HIGH CONDUCTIVITY, AND IDEAL FOR PCB, MICRO-SOLDERING, AND COMPONENT REPLACEMENT.","<p>CONSISTENT MELTING PERFORMANCE, CLEAN JOINT FINISH, HIGH CONDUCTIVITY, AND IDEAL FOR PCB, MICRO-SOLDERING, AND COMPONENT REPLACEMENT.</p>",taxable,,1,,0,0,,,,,1,,279,479,FLUX&PPD,,,https://sparefix.co.in/uploads/media/2025/2UUL_BATTERY_LED.jpg,0
,simple,SF-510,2UUL SC81 SURGUN GLUE GUN,1,0,visible,"CORDLESS, RECHARGEABLE GLUE GUN FOR PRECISE ELECTRONICS, PCB, AND SMARTPHONE WORK.","<p>CORDLESS, RECHARGEABLE GLUE GUN FOR PRECISE ELECTRONICS, PCB, AND SMARTPHONE WORK.</p>",taxable,,1,,0,0,,,,,1,,1199,1399,FLUX&PPD,,,https://sparefix.co.in/uploads/media/2025/2UUL_SC81_GLUE_GUN.jpg,0
,simple,SF-533,2UUL SC95 CONDUCTIVE PASTE,1,0,visible,HIGH-PERFORMANCE CONDUCTIVE SILVER PASTE FOR PCB AND SCREEN FLEX-CABLE REPAIRS IN MOBILE/ LAPTOP DEVICES.,<p>HIGH-PERFORMANCE CONDUCTIVE SILVER PASTE FOR PCB AND SCREEN FLEX-CABLE REPAIRS IN MOBILE/ LAPTOP DEVICES</p>,taxable,,1,,0,0,,,,,1,,449,649,FLUX&PPD,,,https://sparefix.co.in/uploads/media/2025/2UUL_CONDUCTIVE_PASTE.jpg,0
,simple,SF-506,2UUL SC97 DISPOSABLE DESOLDERING FLUX,1,0,visible,DISPOSABLE NO-CLEAN DESOLDERING FLUX FOR PRECISION ELECTRONICS REPAIR WITH FINE NEEDLE TIP SYRINGE.,<p>DISPOSABLE NO-CLEAN DESOLDERING FLUX FOR PRECISION ELECTRONICS REPAIR WITH FINE NEEDLE TIP SYRINGE.</p>,taxable,,1,,0,0,,,,,1,,239,439,FLUX&PPD,,,https://sparefix.co.in/uploads/media/2025/2UUL_SC97_FLUX.jpg,0
,simple,SF-443,2UUL TI01 TWEEZER,1,0,visible,"PRECISION TWEEZER FOR MICRO REPAIR WITH ANTI-STATIC, HIGH GRIP, AND DURABLE STAINLESS-STEEL BODY. PERFECT FOR PCB, IC, AND SMALL COMPONENT HANDLING.","<p>PRECISION TWEEZER FOR MICRO REPAIR WITH ANTI-STATIC, HIGH GRIP, AND DURABLE STAINLESS-STEEL BODY. PERFECT FOR PCB, IC, AND SMALL COMPONENT HANDLING.</p>",taxable,,1,,0,0,,,,,1,,479,679,TWEEZER,,,https://sparefix.co.in/uploads/media/2025/2UUL_TI01.jpg,0
,simple,SF-444,2UUL TI02 TWEEZER,1,0,visible,"PRECISION TWEEZER FOR MICRO REPAIR WITH ANTI-STATIC, HIGH GRIP, AND DURABLE STAINLESS-STEEL BODY. PERFECT FOR PCB, IC, AND SMALL COMPONENT HANDLING.","<p>PRECISION TWEEZER FOR MICRO REPAIR WITH ANTI-STATIC, HIGH GRIP, AND DURABLE STAINLESS-STEEL BODY. PERFECT FOR PCB, IC, AND SMALL COMPONENT HANDLING.</p>",taxable,,1,,0,0,,,,,1,,479,679,TWEEZER,,,https://sparefix.co.in/uploads/media/2025/2UUL_TI02.jpg,0
,simple,SF-489,2UUL TI21 STRAIGHT TWEEZER,1,0,visible,"PRECISION TWEEZER FOR MICRO REPAIR WITH ANTI-STATIC, HIGH GRIP, AND DURABLE STAINLESS-STEEL BODY. PERFECT FOR PCB, IC, AND SMALL COMPONENT HANDLING.","<p>PRECISION TWEEZER FOR MICRO REPAIR WITH ANTI-STATIC, HIGH GRIP, AND DURABLE STAINLESS-STEEL BODY. PERFECT FOR PCB, IC, AND SMALL COMPONENT HANDLING.</p>",taxable,,1,,0,0,,,,,1,,579,779,TWEEZER,,,https://sparefix.co.in/uploads/media/2025/2UUL_TI21.jpg,0
,simple,SF-488,2UUL TI22 BEND TWEEZER,1,0,visible,"PRECISION TWEEZER FOR MICRO REPAIR WITH ANTI-STATIC, HIGH GRIP, AND DURABLE STAINLESS-STEEL BODY. PERFECT FOR PCB, IC, AND SMALL COMPONENT HANDLING.","<p>PRECISION TWEEZER FOR MICRO REPAIR WITH ANTI-STATIC, HIGH GRIP, AND DURABLE STAINLESS-STEEL BODY. PERFECT FOR PCB, IC, AND SMALL COMPONENT HANDLING.</p>",taxable,,1,,0,0,,,,,1,,579,779,TWEEZER,,,https://sparefix.co.in/uploads/media/2025/2UUL_TI22.jpg,0
,simple,SF-445,2UUL TW21 STRAIGHT TWEEZER,1,0,visible,"PRECISION TWEEZER FOR MICRO REPAIR WITH ANTI-STATIC, HIGH GRIP, AND DURABLE STAINLESS-STEEL BODY. PERFECT FOR PCB, IC, AND SMALL COMPONENT HANDLING.","<p>PRECISION TWEEZER FOR MICRO REPAIR WITH ANTI-STATIC, HIGH GRIP, AND DURABLE STAINLESS-STEEL BODY. PERFECT FOR PCB, IC, AND SMALL COMPONENT HANDLING.</p>",taxable,,1,,0,0,,,,,1,,299,499,TWEEZER,,,https://sparefix.co.in/uploads/media/2025/2UUL_TW21.jpg,0
,simple,SF-446,2UUL TW22 CURVED TWEEZER,1,0,visible,"PRECISION TWEEZER FOR MICRO REPAIR WITH ANTI-STATIC, HIGH GRIP, AND DURABLE STAINLESS-STEEL BODY. PERFECT FOR PCB, IC, AND SMALL COMPONENT HANDLING.","<p>PRECISION TWEEZER FOR MICRO REPAIR WITH ANTI-STATIC, HIGH GRIP, AND DURABLE STAINLESS-STEEL BODY. PERFECT FOR PCB, IC, AND SMALL COMPONENT HANDLING.</p>",taxable,,1,,0,0,,,,,1,,299,499,TWEEZER,,,https://sparefix.co.in/uploads/media/2025/2UUL_TW22.jpg,0
,simple,SF-507,2UUL UV GREEN FLUX,1,0,visible,"UV-CURABLE GREEN FLUX FOR PCB REPAIR AND PROTECTION, FOR INSULATING AND SEALING SOLDERED JOINTS.","<p>UV-CURABLE GREEN FLUX FOR PCB REPAIR AND PROTECTION, FOR INSULATING AND SEALING SOLDERED JOINTS.</p>",taxable,,1,,0,0,,,,,1,,219,419,FLUX&PPD,,,https://sparefix.co.in/uploads/media/2025/2UUL_UV_GREEN.jpg,0
,simple,SF-508,2UUL WL2015 2.0MM WICK,1,0,visible,HIGH‑QUALITY COPPER DESOLDERING WICK FOR REMOVING EXCESS SOLDER FROM PCBS AND ELECTRONIC COMPONENTS WITH PRECISION AND CLEAN RESULTS.,<p>HIGH‑QUALITY COPPER DESOLDERING WICK FOR REMOVING EXCESS SOLDER FROM PCBS AND ELECTRONIC COMPONENTS WITH PRECISION AND CLEAN RESULTS.</p>,taxable,,1,,0,0,,,,,1,,109,309,FLUX&PPD,,,https://sparefix.co.in/uploads/media/2025/2UUL_2_0_WICK.jpg,0
,simple,SF-512,2UUL WL2515 2.5MM WICK,1,0,visible,PREMIUM COPPER DESOLDERING WICK DESIGNED FOR EFFICIENT REMOVAL OF EXCESS SOLDER FROM ELECTRONIC COMPONENTS.,<p>PREMIUM COPPER DESOLDERING WICK DESIGNED FOR EFFICIENT REMOVAL OF EXCESS SOLDER FROM ELECTRONIC COMPONENTS.</p>,taxable,,1,,0,0,,,,,1,,149,349,FLUX&PPD,,,https://sparefix.co.in/uploads/media/2025/2UUL_2_5MM_WICK.jpg,0
,simple,SF-447,2UUL WYLIE TI11 TWEEZER,1,0,visible,"PRECISION TWEEZER FOR MICRO REPAIR WITH ANTI-STATIC, HIGH GRIP, AND DURABLE STAINLESS-STEEL BODY. PERFECT FOR PCB, IC, AND SMALL COMPONENT HANDLING.","<p>PRECISION TWEEZER FOR MICRO REPAIR WITH ANTI-STATIC, HIGH GRIP, AND DURABLE STAINLESS-STEEL BODY. PERFECT FOR PCB, IC, AND SMALL COMPONENT HANDLING.</p>",taxable,,1,,0,0,,,,,1,,559,759,TWEEZER,,,https://sparefix.co.in/uploads/media/2025/2UUL_WYLIE_TI11.jpg,0
,simple,SF-448,2UUL WYLIE TI12 TWEEZER,1,0,visible,"PRECISION TWEEZER FOR MICRO REPAIR WITH ANTI-STATIC, HIGH GRIP, AND DURABLE STAINLESS-STEEL BODY. PERFECT FOR PCB, IC, AND SMALL COMPONENT HANDLING.","<p>PRECISION TWEEZER FOR MICRO REPAIR WITH ANTI-STATIC, HIGH GRIP, AND DURABLE STAINLESS-STEEL BODY. PERFECT FOR PCB, IC, AND SMALL COMPONENT HANDLING.</p>",taxable,,1,,0,0,,,,,1,,559,759,TWEEZER,,,https://sparefix.co.in/uploads/media/2025/2UUL_WYLIE_TI12.jpg,0
,simple,SF-149,3 PIN MIC BIG (PACK OF 5),1,0,visible,3 PIN BIG MIC USED FOR AUDIO INPUT AND RECORDING CONNECTION IN MOBILE PHONES AND ELECTRONIC DEVICES,<p>3 PIN BIG MIC USED FOR AUDIO INPUT AND RECORDING CONNECTION IN MOBILE PHONES AND ELECTRONIC DEVICES</p>,taxable,,1,,0,0,,,,,1,,59,80,MIC,,,https://sparefix.co.in/uploads/media/2025/WhatsApp_Image_2025-10-21_at_10_20_16_AM.jpeg,0
,simple,SF-151,3 PIN MIC SMALL (PACK OF 5),1,0,visible,SMALL MICROPHONE WITH 3-PIN CONNECTOR FOR AUDIO INPUT,<p>SMALL MICROPHONE WITH 3-PIN CONNECTOR FOR AUDIO INPUT</p>,taxable,,1,,0,0,,,,,1,,59,80,MIC,,,https://sparefix.co.in/uploads/media/2025/WhatsApp_Image_2025-10-21_at_10_20_18_AM.jpeg,0
,simple,SF-668,338S 00122 A1 IC,1,0,visible,POWER MANAGEMENT IC USED IN MOBILE DEVICES FOR EFFICIENT POWER DISTRIBUTION AND CONTROL.,<p>POWER MANAGEMENT IC USED IN MOBILE DEVICES FOR EFFICIENT POWER DISTRIBUTION AND CONTROL.</p>,taxable,,1,,0,0,,,,,1,,249,449,Mobile Ic > IPHONE IC,,,https://sparefix.co.in/uploads/media/2025/338_S_00122_IC.jpeg,0
,simple,SF-663,338S 00225 A1 IC,1,0,visible,POWER MANAGEMENT IC FOR IPHONE 7 / 7 PLUS MAINBOARD.,<p>POWER MANAGEMENT IC FOR IPHONE 7 / 7 PLUS MAINBOARD.</p>,taxable,,1,,0,0,,,,,1,,349,549,Mobile Ic > IPHONE IC,,,https://sparefix.co.in/uploads/media/2025/338_S_00225_A1_IC.jpeg,0
,simple,SF-665,338S 00306 IC,1,0,visible,HIGH-INTEGRATION POWER MANAGEMENT IC DESIGNED FOR STABLE VOLTAGE REGULATION AND SYSTEM PROTECTION IN COMPACT ELECTRONIC DEVICES.,<p>HIGH-INTEGRATION POWER MANAGEMENT IC DESIGNED FOR STABLE VOLTAGE REGULATION AND SYSTEM PROTECTION IN COMPACT ELECTRONIC DEVICES.</p>,taxable,,1,,0,0,,,,,1,,179,379,Mobile Ic > IPHONE IC,,,https://sparefix.co.in/uploads/media/2025/338_S_00306_A1_IC.jpeg,0
,simple,SF-647,338S 00411 IC,1,0,visible,HIGH-INTEGRATION POWER MANAGEMENT IC DESIGNED FOR STABLE VOLTAGE REGULATION AND SYSTEM PROTECTION IN COMPACT ELECTRONIC DEVICES.,<p>HIGH-INTEGRATION POWER MANAGEMENT IC DESIGNED FOR STABLE VOLTAGE REGULATION AND SYSTEM PROTECTION IN COMPACT ELECTRONIC DEVICES.</p>,taxable,,1,,0,0,,,,,1,,179,379,Mobile Ic > IPHONE IC,,,https://sparefix.co.in/uploads/media/2025/338_S_00411.jpeg,0
,simple,SF-645,338S 00494 IC,1,0,visible,HIGH-INTEGRATION POWER MANAGEMENT IC DESIGNED FOR STABLE VOLTAGE REGULATION AND SYSTEM PROTECTION IN COMPACT ELECTRONIC DEVICES.,<p>HIGH-INTEGRATION POWER MANAGEMENT IC DESIGNED FOR STABLE VOLTAGE REGULATION AND SYSTEM PROTECTION IN COMPACT ELECTRONIC DEVICES.</p>,taxable,,1,,0,0,,,,,1,,249,449,Mobile Ic > IPHONE IC,,,https://sparefix.co.in/uploads/media/2025/338_S_00494_IC.jpeg,0
,simple,SF-646,338S 00537 IC,1,0,visible,HIGH-INTEGRATION POWER MANAGEMENT IC DESIGNED FOR STABLE VOLTAGE REGULATION AND SYSTEM PROTECTION IN COMPACT ELECTRONIC DEVICES.,<p>HIGH-INTEGRATION POWER MANAGEMENT IC DESIGNED FOR STABLE VOLTAGE REGULATION AND SYSTEM PROTECTION IN COMPACT ELECTRONIC DEVICES.</p>,taxable,,1,,0,0,,,,,1,,179,379,Mobile Ic > IPHONE IC,,,https://sparefix.co.in/uploads/media/2025/338_S_00537.jpeg,0
,simple,SF-676,338S 00739 IC,1,0,visible,HIGH-PERFORMANCE POWER MANAGEMENT IC USED IN MOBILE AND PORTABLE ELECTRONIC DEVICES.,<p>HIGH-PERFORMANCE POWER MANAGEMENT IC USED IN MOBILE AND PORTABLE ELECTRONIC DEVICES.</p>,taxable,,1,,0,0,,,,,1,,179,379,Mobile Ic > IPHONE IC,,,https://sparefix.co.in/uploads/media/2025/338_S_00739.jpeg,0
,simple,SF-672,338S 00770 IC,1,0,visible,CHARGING AND POWER MANAGEMENT IC USED IN IPHONE 13 SERIES FOR USB CHARGING CONTROL AND BATTERY SAFETY.,<p>CHARGING AND POWER MANAGEMENT IC USED IN IPHONE 13 SERIES FOR USB CHARGING CONTROL AND BATTERY SAFETY.</p>,taxable,,1,,0,0,,,,,1,,379,579,Mobile Ic > IPHONE IC,,,https://sparefix.co.in/uploads/media/2025/338_S_00770.jpeg,0
,simple,SF-656,338S 00817 IC,1,0,visible,HIGH-EFFICIENCY POWER MANAGEMENT IC USED FOR VOLTAGE REGULATION AND SYSTEM POWER CONTROL IN ELECTRONIC DEVICES.,<p>HIGH-EFFICIENCY POWER MANAGEMENT IC USED FOR VOLTAGE REGULATION AND SYSTEM POWER CONTROL IN ELECTRONIC DEVICES.</p>,taxable,,1,,0,0,,,,,1,,279,479,Mobile Ic > IPHONE IC,,,https://sparefix.co.in/uploads/media/2025/338_S_00817_IC.jpeg,0
,simple,SF-660,338S 00839 IC,1,0,visible,HIGH-EFFICIENCY POWER MANAGEMENT IC USED FOR VOLTAGE REGULATION AND SYSTEM POWER CONTROL IN ELECTRONIC DEVICES.,<p>HIGH-EFFICIENCY POWER MANAGEMENT IC USED FOR VOLTAGE REGULATION AND SYSTEM POWER CONTROL IN ELECTRONIC DEVICES.</p>,taxable,,1,,0,0,,,,,1,,319,519,Mobile Ic > IPHONE IC,,,https://sparefix.co.in/uploads/media/2025/338_S_00839_BO_IC.jpeg,0
,simple,SF-667,338S 00843 IC,1,0,visible,POWER MANAGEMENT IC USED IN APPLE DEVICES FOR EFFICIENT POWER DISTRIBUTION AND BATTERY CONTROL.,<p>POWER MANAGEMENT IC USED IN APPLE DEVICES FOR EFFICIENT POWER DISTRIBUTION AND BATTERY CONTROL.</p>,taxable,,1,,0,0,,,,,1,,349,549,Mobile Ic > IPHONE IC,,,https://sparefix.co.in/uploads/media/2025/338_S_00843_1.jpeg,0
,simple,SF-675,338S 00843 IC,1,0,visible,HIGH-PERFORMANCE POWER MANAGEMENT IC FOR MOBILE AND EMBEDDED APPLICATIONS.,<p>HIGH-PERFORMANCE POWER MANAGEMENT IC FOR MOBILE AND EMBEDDED APPLICATIONS.</p>,taxable,,1,,0,0,,,,,1,,379,579,Mobile Ic > IPHONE IC,,,https://sparefix.co.in/uploads/media/2025/338_S_00843_2.jpeg,0
,simple,SF-674,343S 00203 IC,1,0,visible,HIGH-PERFORMANCE POWER MANAGEMENT IC USED IN SMARTPHONES FOR EFFICIENT POWER DISTRIBUTION AND CONTROL.,"<p data-start=""19"" data-end=""146"">HIGH-PERFORMANCE POWER MANAGEMENT IC USED IN SMARTPHONES FOR EFFICIENT POWER DISTRIBUTION AND CONTROL.</p>
<p data-start=""148"" data-end=""362"" data-is-last-node="""" data-is-only-node="""">&nbsp;</p>",taxable,,1,,0,0,,,,,1,,579,779,Mobile Ic > IPHONE IC,,,https://sparefix.co.in/uploads/media/2025/343_S_00203_IC.jpeg,0
,simple,SF-651,343S 0694 IC,1,0,visible,HIGH-INTEGRATION POWER MANAGEMENT IC DESIGNED FOR STABLE VOLTAGE REGULATION AND SYSTEM PROTECTION IN COMPACT ELECTRONIC DEVICES.,<p>HIGH-INTEGRATION POWER MANAGEMENT IC DESIGNED FOR STABLE VOLTAGE REGULATION AND SYSTEM PROTECTION IN COMPACT ELECTRONIC DEVICES.</p>,taxable,,1,,0,0,,,,,1,,249,449,Mobile Ic > IPHONE IC,,,https://sparefix.co.in/uploads/media/2025/343_S_0694_IC.jpeg,0
,simple,SF-1013,348S 2015 IC,1,0,visible,HIGH-PERFORMANCE INTEGRATED CIRCUIT FOR MOBILE AND ELECTRONIC APPLICATIONS.,"<p><span data-sheets-root=""1"">HIGH-PERFORMANCE INTEGRATED CIRCUIT FOR MOBILE AND ELECTRONIC APPLICATIONS.</span></p>",taxable,,1,,0,0,,,,,1,,249,449,Mobile Ic > CHARGING & MIXED,,,https://sparefix.co.in/uploads/media/2026/348S_2015_IC.jpeg,0
,simple,SF-991,358S 1939 IC,1,0,visible,"HIGH-EFFICIENCY POWER MANAGEMENT IC, LOW QUIESCENT CURRENT, THERMAL PROTECTION, COMPACT PACKAGE, RELIABLE PERFORMANCE.","<p>HIGH-EFFICIENCY POWER MANAGEMENT IC, LOW QUIESCENT CURRENT, THERMAL PROTECTION, COMPACT PACKAGE, RELIABLE PERFORMANCE.</p>",taxable,,1,,0,0,,,,,1,,299,499,Mobile Ic > CHARGING & MIXED,,,https://sparefix.co.in/uploads/media/2026/358S_1939_IC.jpeg,0
,simple,SF-1011,358S 1947 IC,1,0,visible,HIGH-PERFORMANCE INTEGRATED CIRCUIT FOR SIGNAL PROCESSING APPLICATIONS.,"<p><span data-sheets-root=""1"">HIGH-PERFORMANCE INTEGRATED CIRCUIT FOR SIGNAL PROCESSING APPLICATIONS.</span></p>",taxable,,1,,0,0,,,,,1,,279,479,Mobile Ic > CHARGING & MIXED,,,https://sparefix.co.in/uploads/media/2026/358S_1947_IC.jpeg,0
,simple,SF-994,358S 2166 IC,1,0,visible,HIGH-PERFORMANCE OPERATIONAL AMPLIFIER IC WITH LOW NOISE AND WIDE BANDWIDTH.,<p>HIGH-PERFORMANCE OPERATIONAL AMPLIFIER IC WITH LOW NOISE AND WIDE BANDWIDTH.</p>,taxable,,1,,0,0,,,,,1,,179,379,Mobile Ic > CHARGING & MIXED,,,https://sparefix.co.in/uploads/media/2026/358S_2166_IC.jpeg,0
,simple,SF-642,358S 2295 IC,1,0,visible,358S-2295 IPHONE CHARGING/POWER MANAGEMENT IC USED FOR BOARD-LEVEL REPAIR.,<p>358S-2295 IPHONE CHARGING/POWER MANAGEMENT IC USED FOR BOARD-LEVEL REPAIR.</p>,taxable,,1,,0,0,,,,,1,,249,549,Mobile Ic > IPHONE IC,,,https://sparefix.co.in/uploads/media/2025/358_S_2295_IC.jpeg,0
,simple,SF-1037,358S IC,1,0,visible,"OPERATIONAL AMPLIFIER IC WITH LOW NOISE AND HIGH GAIN, SUITABLE FOR ANALOG SIGNAL AMPLIFICATION.","<p><span data-sheets-root=""1"">OPERATIONAL AMPLIFIER IC WITH LOW NOISE AND HIGH GAIN, SUITABLE FOR ANALOG SIGNAL AMPLIFICATION.</span></p>",taxable,,1,,0,0,,,,,1,,179,279,Mobile Ic > CHARGING & MIXED,,,https://sparefix.co.in/uploads/media/2026/358S_IC.jpeg,0
,simple,SF-183,3837 IC,1,0,visible,3837 IC – HIGH PERFORMANCE INTEGRATED CIRCUIT FOR SIGNAL PROCESSING AND CONTROL.,<p>3837 IC &ndash; HIGH PERFORMANCE INTEGRATED CIRCUIT FOR SIGNAL PROCESSING AND CONTROL.</p>,taxable,,1,,0,0,,,,,1,,240,440,Mobile Ic > LIGHT&AUDIO IC,,,https://sparefix.co.in/uploads/media/2025/WhatsApp_Image_2025-10-21_at_4_13_41_PM.jpeg,0
,simple,SF-167,4 PIN BIG SWITCH (PACK OF 5),1,0,visible,"2 PIN SMALL SWITCH – COMPACT ELECTRICAL SWITCH WITH 2 CONNECTION PINS, USED FOR ON/OFF CONTROL.","<p>2 PIN SMALL SWITCH &ndash; COMPACT ELECTRICAL SWITCH WITH 2 CONNECTION PINS, USED FOR ON/OFF CONTROL.</p>",taxable,,1,,0,0,,,,,1,,30,60,SWITCH,,,https://sparefix.co.in/uploads/media/2025/WhatsApp_Image_2025-10-21_at_12_02_55_PM_(2)1.jpeg,0
,simple,SF-170,4 PIN OPPO/VIVO SWITCH(PACK OF 5),1,0,visible,"4 PIN ORIGINAL SWITCH FOR OPPO AND VIVO DEVICES, USED FOR POWER OR FUNCTIONAL REPLACEMENT, HIGH QUALITY AND DURABLE.","<p>4 PIN ORIGINAL SWITCH FOR OPPO AND VIVO DEVICES, USED FOR POWER OR FUNCTIONAL REPLACEMENT, HIGH QUALITY AND DURABLE.</p>",taxable,,1,,0,0,,,,,1,,40,100,SWITCH,,,https://sparefix.co.in/uploads/media/2025/WhatsApp_Image_2025-10-21_at_12_02_56_PM_(1)1.jpeg,0
,simple,SF-168,4 PIN SMALL SWITCH (PACK OF 5),1,0,visible,4 PIN SMALL SWITCH - MINIATURE ELECTRICAL SWITCH FOR ON/OFF CONTROL.,<p>4 PIN SMALL SWITCH - MINIATURE ELECTRICAL SWITCH FOR ON/OFF CONTROL.</p>,taxable,,1,,0,0,,,,,1,,30,60,SWITCH,,,https://sparefix.co.in/uploads/media/2025/WhatsApp_Image_2025-10-21_at_12_02_56_PM1.jpeg,0
,simple,SF-431,5565 IC,1,0,visible,HIGH-EFFICIENCY POWER MANAGEMENT IC FOR STABLE VOLTAGE REGULATION AND DEVICE POWER CONTROL.,"<article class=""text-token-text-primary w-full focus:outline-none [--shadow-height:45px] has-data-writing-block:pointer-events-none has-data-writing-block:-mt-(--shadow-height) has-data-writing-block:pt-(--shadow-height) [&amp;:has([data-writing-block])&gt;*]:pointer-events-auto [content-visibility:auto] supports-[content-visibility:auto]:[contain-intrinsic-size:auto_100lvh] scroll-mt-[calc(var(--header-height)+min(200px,max(70px,20svh)))]"" dir=""auto"" tabindex=""-1"" data-turn-id=""cb7b2830-9c84-41e5-93f6-e64e0f1d9d39"" data-testid=""conversation-turn-2"" data-scroll-anchor=""false"" data-turn=""assistant"">
<div class=""text-base my-auto mx-auto [--thread-content-margin:--spacing(4)] thread-sm:[--thread-content-margin:--spacing(6)] thread-lg:[--thread-content-margin:--spacing(16)] px-(--thread-content-margin)"">
<div class=""[--thread-content-max-width:40rem] thread-lg:[--thread-content-max-width:48rem] mx-auto max-w-(--thread-content-max-width) flex-1 group/turn-messages focus-visible:outline-hidden relative flex w-full min-w-0 flex-col agent-turn"" tabindex=""-1"">
<div class=""flex max-w-full flex-col grow"">
<div class=""min-h-8 text-message relative flex w-full flex-col items-end gap-2 text-start break-words whitespace-normal [.text-message+&amp;]:mt-1"" dir=""auto"" data-message-author-role=""assistant"" data-message-id=""b976de00-e329-44c3-840f-2fd41308064d"" data-message-model-slug=""gpt-5-1"">
<div class=""flex w-full flex-col gap-1 empty:hidden first:pt-[1px]"">
<div class=""markdown prose dark:prose-invert w-full break-words light markdown-new-styling"">
<p data-start=""0"" data-end=""108"" data-is-last-node="""" data-is-only-node="""">HIGH-EFFICIENCY POWER MANAGEMENT IC FOR STABLE VOLTAGE REGULATION AND DEVICE POWER CONTROL.</p>",taxable,,1,,0,0,,,,,1,,219,419,Mobile Ic > POWER AND SERIES,,,https://sparefix.co.in/uploads/media/2025/5565.jpg,0
