Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,In stock?,Regular price,Categories,Images,Meta: minimum_allowed_quantity,Meta: _wholesale_min_order_qty,Meta: source_mrp,Meta: source_current_price
simple,PL-O6AtRH_e3HlAGE8VDPx,Hockey Silicone Toilet brush original 💯 Heavy Duty,1,0,visible,Hockey Silicone Toilet brush original 💯 Heavy Duty,,1,33.0,Home & Kitchen,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O6AtRH_e3HlAGE8VDPx.jpg,3,3,300,30.0
simple,PL-NyUshFwxiBU1y2QHgpF,Drain / Shink / Pipe wire cleaner 90 cm,1,0,visible,Drain / Shink / Pipe wire cleaner 90 cm,,1,44.0,Home & Kitchen,https://cdn.quicksell.co/-Ny9VHOarOf5GNG6Fy48/products/-NyEr81cxv1Lk4QkolQ1.jpg,3,3,275,40.0
simple,PL-NyUshFwxiBU1y2QHgp5,Fancy Glass Sipper,1,0,visible,Fancy Glass Sipper,,1,82.5,Home & Kitchen,https://cdn.quicksell.co/-Ny9VHOarOf5GNG6Fy48/products/-NyEr8-G4nj_CmhHerxi.jpg,3,3,399,75.0
simple,PL-NyUshFxRM0XlBaoPOPZ,3 in 1 Lighter peeler Knife,1,0,visible,3 in 1 Lighter peeler Knife,,1,44.0,Home & Kitchen,https://cdn.quicksell.co/-Ny9VHOarOf5GNG6Fy48/products/-NyEr8LGr6IOXNG2mbEC.jpg,3,3,249,40.0
simple,PL-NyUshFvVtC8ceqn7PGh,Nice Bottle,1,0,visible,Nice Bottle,,1,52.8,Home & Kitchen,https://cdn.quicksell.co/-Ny9VHOarOf5GNG6Fy48/products/-NyEr7zbiijx4pExpnum.jpg,3,3,299,48.0
simple,PL-O6AjmdUQkZHzR8CZrA8,NEW HIGH QUALITY Water Jar Lifter ORIGNAL,1,0,visible,NEW HIGH QUALITY Water Jar Lifter ORIGNAL,,1,63.8,Home & Kitchen,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O6AjmdUQkZHzR8CZrA8.jpg,3,3,300,58.0
simple,PL-NyUshFwxiBU1y2QHgpk,Spray Gun,1,0,visible,Spray Gun,,1,74.8,Home & Kitchen,https://cdn.quicksell.co/-Ny9VHOarOf5GNG6Fy48/products/-NyEr89UgZ4-2j7dK8K9.jpg,3,3,499,68.0
simple,PL-O6ApDTEWfTEoyeuJ35U,Unique Kitchen Self stand / ZOZO stand / Jai Veeru Stand,1,0,visible,Unique Kitchen Self stand / ZOZO stand / Jai Veeru Stand,,1,77.0,Home & Kitchen,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O6ApDTEWfTEoyeuJ35U.jpg,3,3,500,70.0
simple,PL-NyUshFwxiBU1y2QHgpV,Cookware Cleaner,1,0,visible,Cookware Cleaner,,1,71.5,Home & Kitchen,https://cdn.quicksell.co/-Ny9VHOarOf5GNG6Fy48/products/-NyEr84spxsao2RBEfJ2.jpg,3,3,299,65.0
simple,PL-NyUshFwxiBU1y2QHgpY,Heavy Duty Rope with clip,1,0,visible,Heavy Duty Rope with clip,,1,71.5,Home & Kitchen,https://cdn.quicksell.co/-Ny9VHOarOf5GNG6Fy48/products/-NyEr85k_LV0djftGrSZ.jpg,3,3,399,65.0
simple,PL-NyUshFwxiBU1y2QHgpj,Magic foldable Glass Set of 2,1,0,visible,Magic foldable Glass Set of 2,,1,82.5,Home & Kitchen,https://cdn.quicksell.co/-Ny9VHOarOf5GNG6Fy48/products/-NyEr89IMPpLcM2TBtHq.jpg,3,3,300,75.0
simple,PL-NyUshFwxiBU1y2QHgpB,Kitchen & Chimney Cleaner spray ( LKB ),1,0,visible,Kitchen & Chimney Cleaner spray ( LKB ),,1,85.8,Home & Kitchen,https://cdn.quicksell.co/-Ny9VHOarOf5GNG6Fy48/products/-NyEr80MWO5BHNLHQ12J.jpg,3,3,450,78.0
simple,PL-NyUshFvVtC8ceqn7PGj,Gas Saver ( Silver / Black ),1,0,visible,Gas Saver ( Silver / Black ),,1,93.5,Home & Kitchen,https://cdn.quicksell.co/-Ny9VHOarOf5GNG6Fy48/products/-NyEr8-6o3nLnfAWsVC1.jpg,3,3,499,85.0
simple,PL-O6uBXCAR170sQ0VPhiF,Premium Imported Quality Gas Saver Black Imported Quality,1,0,visible,Premium Imported Quality Gas Saver Black Imported Quality,,1,110.0,Home & Kitchen,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O6uBXCAR170sQ0VPhiG.jpg,3,3,599,100.0
simple,PL-NyUshFwxiBU1y2QHgpH,Burger Shape Lunch Box (Mix Design),1,0,visible,Burger Shape Lunch Box (Mix Design),,1,93.5,Home & Kitchen,https://cdn.quicksell.co/-Ny9VHOarOf5GNG6Fy48/products/-NyEr81zbJxi1J8VcAtm.jpg,3,3,350,85.0
simple,PL-NyUshFwxiBU1y2QHgpm,3D Bathroom mat,1,0,visible,3D Bathroom mat,,1,104.5,Home & Kitchen,https://cdn.quicksell.co/-Ny9VHOarOf5GNG6Fy48/products/-NyEr89zSYFibdHzxj8Y.jpg,3,3,599,95.0
simple,PL-Nz-jgxEYHnbe3X19joj,Rainbow bottle 1000 ml,1,0,visible,Rainbow bottle 1000 ml,,1,104.5,Home & Kitchen,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-Nz-jgxEYHnbe3X19joi.jpg,3,3,450,95.0
simple,PL-O6ANg2mhT1l8vX58gWf,Spider Gym Bottle,1,0,visible,Spider Gym Bottle,,1,115.5,Home & Kitchen,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O6ANg2mhT1l8vX58gWf.jpg,3,3,600,105.0
simple,PL-O8WHcd-CfLKYTnOIf9p,White Foldable Shink Tray Fine Quality,1,0,visible,White Foldable Shink Tray Fine Quality,,1,159.5,Home & Kitchen,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O8WHcd-CfLKYTnOIf9p.jpg,3,3,599,145.0
simple,PL-NyUshFwxiBU1y2QHgpr,Bottle Juicer Rechargeable,1,0,visible,Bottle Juicer Rechargeable,,1,242.0,Home & Kitchen,https://cdn.quicksell.co/-Ny9VHOarOf5GNG6Fy48/products/-NyEr8Ap5tqNLXgTvgfj.jpg,3,3,999,220.0
simple,PL-NyUshFxRM0XlBaoPOPH,Drain / Shink / Pipe wire cleaner 160 cm,1,0,visible,Drain / Shink / Pipe wire cleaner 160 cm,,1,55.0,Home & Kitchen,https://cdn.quicksell.co/-Ny9VHOarOf5GNG6Fy48/products/-NyEr8GwaqBz1_l2O18A.jpg,3,3,299,50.0
simple,PL-NyUshFwxiBU1y2QHgpo,Electric Grinder/ Nima Grinder,1,0,visible,Electric Grinder/ Nima Grinder,,1,319.0,Home & Kitchen,https://cdn.quicksell.co/-Ny9VHOarOf5GNG6Fy48/products/-NyEr8AMUp_DaHl-Vd6l.jpg,3,3,999,290.0
simple,PL-O6ALiVzNo5tq_Wt62PT,Gel Sipper With Straw Big Size With Box Multicolour,1,0,visible,Gel Sipper With Straw Big Size With Box Multicolour,,1,148.5,Home & Kitchen,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O6ALiVzNo5tq_Wt62PT.jpg,3,3,799,135.0
simple,PL-O6AkcUPitMdIpre_6a_,Trending Transparent Jar 5 Liter,1,0,visible,Trending Transparent Jar 5 Liter,,1,121.0,Home & Kitchen,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O6AkcUPitMdIpre_6a_.jpg,3,3,500,110.0
simple,PL-OAqN7ZIs0grMEaPfJEt,Double Layer Stainless steel Vacuum Water Bottle 500ml original 💯 with box,1,0,visible,Double Layer Stainless steel Vacuum Water Bottle 500ml original 💯 with box,,1,253.0,Home & Kitchen,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-OAqN7ZIs0grMEaPfJEt.jpg,3,3,999,230.0
simple,PL-OAqLfpvKCqqjenCawr0,Foldable Silicone Bottle Fine Quality,1,0,visible,Foldable Silicone Bottle Fine Quality,,1,269.5,Home & Kitchen,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-OAqLfpvKCqqjenCawr0.jpg,3,3,999,245.0
simple,PL-OAqNX2LYVQVjw_TwZx-,Hot & Cold Stainless steel Vacuum Flask / Bottle with cover 500ml with Box,1,0,visible,Hot & Cold Stainless steel Vacuum Flask / Bottle with cover 500ml with Box,,1,253.0,Home & Kitchen,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-OAqNX2LYVQVjw_TwZx-.jpg,3,3,999,230.0
simple,PL-OAqWotgFlzoJqparXU8,Premium quality Temperature bottle Star Printed colourfull,1,0,visible,Premium quality Temperature bottle Star Printed colourfull,,1,203.5,Home & Kitchen,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-OAqWotgFlzoJqparXU8.jpg,3,3,999,185.0
simple,PL-OAqQ_9HSYlKioG4jV3R,Manual Juicer 2 in 1 With Box,1,0,visible,Manual Juicer 2 in 1 With Box,,1,44.0,Home & Kitchen,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-OAqQ_9HSYlKioG4jV3R.jpg,3,3,299,40.0
simple,PL-OAqa6Lq-ENSQyYd19g1,3 Layer Lunch Boxes / Multi design / Mix Design,1,0,visible,3 Layer Lunch Boxes / Multi design / Mix Design,,1,253.0,Home & Kitchen,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-OAqa6Lq-ENSQyYd19g1.jpg,3,3,999,230.0
simple,PL-OAqJq2d09CHlI4cY7T5,New Super Astronaut Glitter premium quality Lighting Sipper Big size with box,1,0,visible,New Super Astronaut Glitter premium quality Lighting Sipper Big size with box,,1,275.0,Home & Kitchen,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-OAqJq2d09CHlI4cY7T5.jpg,3,3,999,250.0
simple,PL-OAqJVpaysfKvCAj3sQz,New Unicorn 🦄 Double layer sipper premium quality,1,0,visible,New Unicorn 🦄 Double layer sipper premium quality,,1,275.0,Home & Kitchen,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-OAqJVpaysfKvCAj3sQz.jpg,3,3,999,250.0
simple,PL-OAqMUmdpnGPj8orZMf5,Dumble Water Bottle with steel Cap imported,1,0,visible,Dumble Water Bottle with steel Cap imported,,1,55.0,Home & Kitchen,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-OAqMUmdpnGPj8orZMf5.jpg,3,3,399,50.0
simple,PL-O6AuayZCdbwVbAiMD3x,HIGH QUALITY CHEF BASKET,1,0,visible,HIGH QUALITY CHEF BASKET,,1,159.5,Home & Kitchen,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O6AuayZCdbwVbAiMD3x.jpg,3,3,500,145.0
simple,PL-O6Aq0ai2QGmJa0iDi5R,Unique Silicon Strap ( Set of 2 ),1,0,visible,Unique Silicon Strap ( Set of 2 ),,1,49.5,Home & Kitchen,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O6Aq0ai2QGmJa0iDi5R.jpg,3,3,200,45.0
simple,PL-O6ASKmZF8y9ZMJsbI38,4 BLADE BOTTLE JUICER,1,0,visible,4 BLADE BOTTLE JUICER,,1,269.5,Home & Kitchen,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O6ASKmZF8y9ZMJsbI38.jpg,3,3,1500,245.0
simple,PL-O6AoJz1-LengcfWrSPX,New 5 in 1 Chopping board set of 5,1,0,visible,New 5 in 1 Chopping board set of 5,,1,159.5,Home & Kitchen,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O6AoJz1-LengcfWrSPX.jpg,3,3,600,145.0
simple,PL-O6AjA3JXhBz_0ZbQmGn,New Trendy wire dishwashing gloves,1,0,visible,New Trendy wire dishwashing gloves,,1,38.5,Home & Kitchen,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O6AjA3JXhBz_0ZbQmGn.jpg,3,3,300,35.0
simple,PL-O6AHoScL4o1sqfEGdLj,New Unicorn Gel Sipper Big Size with straw,1,0,visible,New Unicorn Gel Sipper Big Size with straw,,1,209.0,Home & Kitchen,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O6AHoScL4o1sqfEGdLj.jpg,3,3,999,190.0
simple,PL-O6AIcNqRoWVkXT6sAHz,New Stylish 2 in 1 electric sipper juicer,1,0,visible,New Stylish 2 in 1 electric sipper juicer,,1,258.5,Home & Kitchen,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O6AIcNqRoWVkXT6sAHz.jpg,3,3,999,235.0
simple,PL-O6AT7GeV8Fp_oqoE3rQ,6 BLADE JUICER,1,0,visible,6 BLADE JUICER,,1,286.0,Home & Kitchen,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O6AT7GeV8Fp_oqoE3rQ.jpg,3,3,1999,260.0
simple,PL-O6AVyUFvvDJY_gLmHIB,4 in 1 Premium quality 4 pcs Motivation bottle original 💯,1,0,visible,4 in 1 Premium quality 4 pcs Motivation bottle original 💯,,1,341.0,Home & Kitchen,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O6AVyUFvvDJY_gLmHIB.jpg,3,3,1600,310.0
simple,PL-O6AicWu04E6Z8K0aY8I,Imported Quality drain basket big size,1,0,visible,Imported Quality drain basket big size,,1,82.5,Home & Kitchen,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O6AicWu04E6Z8K0aY8I.jpg,3,3,500,75.0
simple,PL-O6Agj7_dt2UnDnR-vAK,Bottle Shaped 1000 ml Zip Lock Reusable Pouch,1,0,visible,Bottle Shaped 1000 ml Zip Lock Reusable Pouch,,1,27.5,Home & Kitchen,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O6Agj7_dt2UnDnR-vAK.jpg,3,3,100,25.0
simple,PL-O6AfhuYhi7SSJke5X5H,Bottle Shaped 500 ml Zip Lock Reusable Pouch,1,0,visible,Bottle Shaped 500 ml Zip Lock Reusable Pouch,,1,16.5,Home & Kitchen,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O6AfhuYhi7SSJke5X5H.jpg,3,3,80,15.0
simple,PL-O6AXKSbfgg2BmEJUo2C,Bottle Shaped 250 ml Zip Lock Reusable Pouch,1,0,visible,Bottle Shaped 250 ml Zip Lock Reusable Pouch,,1,13.2,Home & Kitchen,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O6AXKSbfgg2BmEJUo2C.jpg,3,3,50,12.0
simple,PL-O6AR5VnI1bCQ2nTM7JV,Hot & Cold Stainless Steel Vacuum Flask / Bottle with cover 1000 ml with Box,1,0,visible,Hot & Cold Stainless Steel Vacuum Flask / Bottle with cover 1000 ml with Box,,1,363.0,Home & Kitchen,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O6AR5VnI1bCQ2nTM7JV.jpg,3,3,1300,330.0
simple,PL-O6AQ6nULyf2eidI7-w_,Double Layer Stainless steel Vacume Water Bottle,1,0,visible,Double Layer Stainless steel Vacume Water Bottle,,1,363.0,Home & Kitchen,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O6AQ6nULyf2eidI7-w_.jpg,3,3,1500,330.0
simple,PL-O6APh9y5misPx8L4OxY,1000 ml Stainless Steel Bottle with Box in Multi Design,1,0,visible,1000 ml Stainless Steel Bottle with Box in Multi Design,,1,192.5,Home & Kitchen,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O6APh9y5misPx8L4OxY.jpg,3,3,700,175.0
simple,PL-O6AJzhFCkm89hI5MzTv,New Unique Disco Light Gel Sipper with straw,1,0,visible,New Unique Disco Light Gel Sipper with straw,,1,209.0,Home & Kitchen,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O6AJzhFCkm89hI5MzTv.jpg,3,3,800,190.0
simple,PL-NzY1RucvdLVCxie5zwa,Wall multi Holder Set of 4,1,0,visible,Wall multi Holder Set of 4,,1,66.0,Home & Kitchen,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-NzY1RucvdLVCxie5zwb.jpg,3,3,300,60.0
simple,PL-Nz7pvHzTRYhryjtR0HY,Luxury Ultraviolet Shiny Temprature Bottle,1,0,visible,Luxury Ultraviolet Shiny Temprature Bottle,,1,264.0,Home & Kitchen,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-Nz7pvHzTRYhryjtR0HZ.jpg,3,3,600,240.0
simple,PL-Nz-jgwuAjJr1E_5zGgA,Fancy Gallon Bottle 2200ml,1,0,visible,Fancy Gallon Bottle 2200ml,,1,385.0,Home & Kitchen,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-Nz-jgwuAjJr1E_5zGg9.jpg,3,3,999,350.0
simple,PL-NyayP5ozUxyzzs2O7RE,Magic Hose 50ft,1,0,visible,Magic Hose 50ft,,1,181.5,Home & Kitchen,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-NyayP5ozUxyzzs2O7RF.jpg,3,3,599,165.0
simple,PL-NyUshFwxiBU1y2QHgpE,Dustpan with Brush,1,0,visible,Dustpan with Brush,,1,22.0,Home & Kitchen,https://cdn.quicksell.co/-Ny9VHOarOf5GNG6Fy48/products/-NyEr81QReJTQJHXiuvK.jpg,3,3,149,20.0
simple,PL-NyUshFwxiBU1y2QHgpN,Gallon Shape bottle 1.5 Liter,1,0,visible,Gallon Shape bottle 1.5 Liter,,1,77.0,Home & Kitchen,https://cdn.quicksell.co/-Ny9VHOarOf5GNG6Fy48/products/-NyEr83RdB0rDrBC7Z8V.jpg,3,3,349,70.0
simple,PL-NyUshFxRM0XlBaoPOPi,Lunch Box Square 3 in 1,1,0,visible,Lunch Box Square 3 in 1,,1,93.5,Home & Kitchen,https://cdn.quicksell.co/-Ny9VHOarOf5GNG6Fy48/products/-NyEr8RAcrJSY8lnMvIk.jpg,3,3,399,85.0
simple,PL-NyUshFwxiBU1y2QHgps,Citrus Juicer Rechargeable,1,0,visible,Citrus Juicer Rechargeable,,1,539.0,Home & Kitchen,https://cdn.quicksell.co/-Ny9VHOarOf5GNG6Fy48/products/-NyEr8B0C8Cf1TT5CMzV.jpg,3,3,1499,490.0
simple,PL-NyUshFxRM0XlBaoPOPO,Magic Beer 🍺 Mug,1,0,visible,Magic Beer 🍺 Mug,,1,192.5,Home & Kitchen,https://cdn.quicksell.co/-Ny9VHOarOf5GNG6Fy48/products/-NyEr8IYn4yqHlASYdlD.jpg,3,3,599,175.0
simple,PL-NyUshFxRM0XlBaoPOPD,Temprature Bottle,1,0,visible,Temprature Bottle,,1,159.5,Home & Kitchen,https://cdn.quicksell.co/-Ny9VHOarOf5GNG6Fy48/products/-NyEr8FeezekjTTLiNj7.jpg,3,3,599,145.0
simple,PL-NyUshFwxiBU1y2QHgpC,Electric Lunch Box,1,0,visible,Electric Lunch Box,,1,352.0,Home & Kitchen,https://cdn.quicksell.co/-Ny9VHOarOf5GNG6Fy48/products/-NyEr80sHhn_W8Z7x2gk.jpg,3,3,1500,320.0
simple,PL-NyUshFxRM0XlBaoPOPg,Silicone Clip Holder ( 1 Pair ),1,0,visible,Silicone Clip Holder ( 1 Pair ),,1,52.8,Home & Kitchen,https://cdn.quicksell.co/-Ny9VHOarOf5GNG6Fy48/products/-NyEr8QZsctDFJCClLpk.jpg,3,3,299,48.0
simple,PL-NyUshFxRM0XlBaoPOPE,Trolley bag,1,0,visible,Trolley bag,,1,159.5,Home & Kitchen,https://cdn.quicksell.co/-Ny9VHOarOf5GNG6Fy48/products/-NyEr8GGN3X8tIagPIF4.jpg,3,3,600,145.0
simple,PL-NyUshFwxiBU1y2QHgq4,Foldable Electric Kettle,1,0,visible,Foldable Electric Kettle,,1,396.0,Home & Kitchen,https://cdn.quicksell.co/-Ny9VHOarOf5GNG6Fy48/products/-NyEr8DeNw5pIc8Smww1.jpg,3,3,1500,360.0
simple,PL-NyUshFvVtC8ceqn7PGi,Saka Chopper,1,0,visible,Saka Chopper,,1,495.0,Home & Kitchen,https://cdn.quicksell.co/-Ny9VHOarOf5GNG6Fy48/products/-NyEr7zm_pklcRtgDNdB.jpg,3,3,1500,450.0
simple,PL-NyUshFxRM0XlBaoPOPC,Sporty bottle 1000 ml,1,0,visible,Sporty bottle 1000 ml,,1,319.0,Home & Kitchen,https://cdn.quicksell.co/-Ny9VHOarOf5GNG6Fy48/products/-NyEr8FM9f04S5wEKFNC.jpg,3,3,1299,290.0
simple,PL-NyUshFxRM0XlBaoPOPe,Instant Geyser with Indicator,1,0,visible,Instant Geyser with Indicator,,1,869.0,Home & Kitchen,https://cdn.quicksell.co/-Ny9VHOarOf5GNG6Fy48/products/-NyEr8PobcdH99vWSoKI.jpg,3,3,2999,790.0
simple,PL-NyUshFxRM0XlBaoPOPd,Gel Sipper with straw,1,0,visible,Gel Sipper with straw,,1,159.5,Home & Kitchen,https://cdn.quicksell.co/-Ny9VHOarOf5GNG6Fy48/products/-NyEr8PUWbZPw3KU3OkH.jpg,3,3,699,145.0
simple,PL-NyUshFxRM0XlBaoPOPc,Automatic Chopper,1,0,visible,Automatic Chopper,,1,176.0,Home & Kitchen,https://cdn.quicksell.co/-Ny9VHOarOf5GNG6Fy48/products/-NyEr8P8VoBzg36kDcN0.jpg,3,3,799,160.0
simple,PL-NyUshFxRM0XlBaoPOPb,Handy Chopper 1000ml 2 in 1,1,0,visible,Handy Chopper 1000ml 2 in 1,,1,132.0,Home & Kitchen,https://cdn.quicksell.co/-Ny9VHOarOf5GNG6Fy48/products/-NyEr8O2OA0yEpEcnljP.jpg,3,3,699,120.0
simple,PL-NyUshFxRM0XlBaoPOPa,Handy Chopper,1,0,visible,Handy Chopper,,1,93.5,Home & Kitchen,https://cdn.quicksell.co/-Ny9VHOarOf5GNG6Fy48/products/-NyEr8Njmm0UcgV0-jbH.jpg,3,3,499,85.0
simple,PL-NyUshFxRM0XlBaoPOP_,Silicone Gloves,1,0,visible,Silicone Gloves,,1,93.5,Home & Kitchen,https://cdn.quicksell.co/-Ny9VHOarOf5GNG6Fy48/products/-NyEr8LbekuuXnv51vDm.jpg,3,3,499,85.0
simple,PL-NyUshFxRM0XlBaoPOPY,Oil Brush Big,1,0,visible,Oil Brush Big,,1,22.0,Home & Kitchen,https://cdn.quicksell.co/-Ny9VHOarOf5GNG6Fy48/products/-NyEr8KVFu32e4DHiUf2.jpg,3,3,149,20.0
simple,PL-NyUshFxRM0XlBaoPOPX,1 Oil Brush with 1 Spatula Medium ( 1 Pair ),1,0,visible,1 Oil Brush with 1 Spatula Medium ( 1 Pair ),,1,30.8,Home & Kitchen,https://cdn.quicksell.co/-Ny9VHOarOf5GNG6Fy48/products/-NyEr8KJZuMPANUOXtdb.jpg,3,3,199,28.0
simple,PL-NyUshFxRM0XlBaoPOPW,1 Oil Brush with 1 Spatula Big ( 1 Pair ),1,0,visible,1 Oil Brush with 1 Spatula Big ( 1 Pair ),,1,41.8,Home & Kitchen,https://cdn.quicksell.co/-Ny9VHOarOf5GNG6Fy48/products/-NyEr8K9YcPxn-oTEpsJ.jpg,3,3,249,38.0
simple,PL-NyUshFxRM0XlBaoPOPV,Oil Brush Small,1,0,visible,Oil Brush Small,,1,18.7,Home & Kitchen,https://cdn.quicksell.co/-Ny9VHOarOf5GNG6Fy48/products/-NyEr8JyR9PMAUF4Uvls.jpg,3,3,99,17.0
simple,PL-NyUshFxRM0XlBaoPOPU,Oil Dispenser 1000ml,1,0,visible,Oil Dispenser 1000ml,,1,55.0,Home & Kitchen,https://cdn.quicksell.co/-Ny9VHOarOf5GNG6Fy48/products/-NyEr8JmcPhkzSiqSGvD.jpg,3,3,499,50.0
simple,PL-NyUshFxRM0XlBaoPOPT,Camera Lens mug,1,0,visible,Camera Lens mug,,1,159.5,Home & Kitchen,https://cdn.quicksell.co/-Ny9VHOarOf5GNG6Fy48/products/-NyEr8Ja1ibtIPSuBAQJ.jpg,3,3,699,145.0
simple,PL-NyUshFxRM0XlBaoPOPS,Silicone Basket,1,0,visible,Silicone Basket,,1,159.5,Home & Kitchen,https://cdn.quicksell.co/-Ny9VHOarOf5GNG6Fy48/products/-NyEr8JG3owNZAmF3e8J.jpg,3,3,699,145.0
simple,PL-NyUshFxRM0XlBaoPOPQ,Liquid Soap brush,1,0,visible,Liquid Soap brush,,1,29.7,Home & Kitchen,https://cdn.quicksell.co/-Ny9VHOarOf5GNG6Fy48/products/-NyEr8IroSsX4tkQtvCv.jpg,3,3,199,27.0
simple,PL-NyUshFxRM0XlBaoPOPP,Turbo flex,1,0,visible,Turbo flex,,1,77.0,Home & Kitchen,https://cdn.quicksell.co/-Ny9VHOarOf5GNG6Fy48/products/-NyEr8Iikrq3x6gwHxaK.jpg,3,3,299,70.0
simple,PL-NyUshFxRM0XlBaoPOPN,Premium Transparent bottle Set of 3,1,0,visible,Premium Transparent bottle Set of 3,,1,159.5,Home & Kitchen,https://cdn.quicksell.co/-Ny9VHOarOf5GNG6Fy48/products/-NyEr8IEiETx5ims1jmA.jpg,3,3,699,145.0
simple,PL-NyUshFxRM0XlBaoPOPM,Steel Juicer / Fruit Prees,1,0,visible,Steel Juicer / Fruit Prees,,1,319.0,Home & Kitchen,https://cdn.quicksell.co/-Ny9VHOarOf5GNG6Fy48/products/-NyEr8I4Gfz2J5Ejceh_.jpg,3,3,1500,290.0
simple,PL-O6ArAOBhKsu8AO6IMql,Magic Food cover reusable Set of 100,1,0,visible,Magic Food cover reusable Set of 100,,1,93.5,Home & Kitchen,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O6ArAOBhKsu8AO6IMql.jpg,3,3,600,85.0
simple,PL-NyUshFxRM0XlBaoPOPL,Shink drain stopper,1,0,visible,Shink drain stopper,,1,18.7,Home & Kitchen,https://cdn.quicksell.co/-Ny9VHOarOf5GNG6Fy48/products/-NyEr8HwzwMO6nbCTRnu.jpg,3,3,199,17.0
simple,PL-NyUshFxRM0XlBaoPOPK,Scarlett Electric Kettle,1,0,visible,Scarlett Electric Kettle,,1,379.5,Home & Kitchen,https://cdn.quicksell.co/-Ny9VHOarOf5GNG6Fy48/products/-NyEr8HXYe9vtZ0fJkZm.jpg,3,3,1500,345.0
simple,PL-NyUshFxRM0XlBaoPOPJ,Silicone Lid ( Set of 6 ),1,0,visible,Silicone Lid ( Set of 6 ),,1,82.5,Home & Kitchen,https://cdn.quicksell.co/-Ny9VHOarOf5GNG6Fy48/products/-NyEr8HLBO8keIFMEoWC.jpg,3,3,399,75.0
simple,PL-NyUshFxRM0XlBaoPOPI,Magic Silicone Foldable Bottle,1,0,visible,Magic Silicone Foldable Bottle,,1,269.5,Home & Kitchen,https://cdn.quicksell.co/-Ny9VHOarOf5GNG6Fy48/products/-NyEr8H5Qed0ESYOSZ-e.jpg,3,3,999,245.0
simple,PL-O6As6ClHBwnybV8gZcq,Stainless steel Premium quality 5 Section lunch box original 💯 with box,1,0,visible,Stainless steel Premium quality 5 Section lunch box original 💯 with box,,1,605.0,Home & Kitchen,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O6As6ClHBwnybV8gZcq.jpg,3,3,2999,550.0
